transaction_id,user_id,amount,payment_method,transaction_status,failure_reason,timestamps
13567,1544,-335.72,UPI,Success,,1/21/2024 9:42
6251,1975,36.5,CARD,Success,Insufficient Balance,2/27/2024 15:01
6743,1342,508.37,,Failed,Insufficient Balance,1/10/2024 8:00
1525,1291,1076.81,Card,Success,,2/5/2024 19:17
2981,1669,2680.41,UPI,Success,Invalid PIN,1/7/2024 8:54
2011,1158,481.94,Card,Success,Invalid PIN,2/18/2024 7:26
2364,1270,534.14,Wallet,Success,Timeout,2/26/2024 8:32
8141,1970,344.65,Wallet,Success,,2/10/2024 8:26
11039,1388,653.01,,Failed,,2/7/2024 0:46
8014,1526,1589.99,upi,Success,Bank Server Down,1/30/2024 8:05
3943,1425,108.91,Card,Success,Insufficient Balance,2/11/2024 3:24
7074,1405,3090.78,NetBanking,Success,Timeout,1/12/2024 14:28
2777,1215,471.06,UPI,Success,Timeout,1/18/2024 1:34
2849,1601,1878.02,UPI,Failed,Insufficient Balance,1/28/2024 15:28
1080,1762,811,NetBanking,FAILED,,2/15/2024 7:43
4783,1865,2394.92,upi,Success,Timeout,2/6/2024 18:33
3498,1199,492.87,CARD,Failed,Insufficient Balance,1/19/2024 1:53
7819,1145,1455.12,CARD,Success,Bank Server Down,1/26/2024 11:25
1626,1024,296.76,CARD,Success,,2/20/2024 2:43
6039,1165,3544.6,UPI,Success,Timeout,2/27/2024 12:32
6917,1855,359.6,,Success,,2/13/2024 0:14
3595,1789,423.22,NetBanking,Success,Insufficient Balance,1/27/2024 5:46
4789,1098,593.37,NetBanking,Success,Invalid PIN,1/14/2024 17:08
7469,1428,92.23,UPI,Success,Invalid PIN,1/24/2024 13:27
2873,1643,946.63,Wallet,,,1/25/2024 8:57
566,1304,1729.58,NetBanking,Success,Invalid PIN,1/29/2024 23:46
7563,1283,2304.12,,Failed,Invalid PIN,2/12/2024 6:44
5097,1922,331.73,Wallet,Success,,1/15/2024 11:53
2718,1861,766.14,Wallet,Success,Timeout,1/25/2024 23:58
6733,1154,174.9,Wallet,Success,Timeout,1/24/2024 1:35
3699,1065,1846.56,,Success,Insufficient Balance,2/4/2024 6:16
6208,1311,913.39,Card,Success,Insufficient Balance,1/31/2024 10:05
9396,1053,1945.78,NetBanking,Failed,Bank Server Down,1/25/2024 15:42
3796,1739,378.42,UPI,Success,Insufficient Balance,1/6/2024 13:49
12945,1267,2401.83,UPI,Success,Insufficient Balance,1/24/2024 18:37
5078,1208,1662.24,,Success,,1/6/2024 14:09
7665,1529,229.53,CARD,Success,Bank Server Down,1/6/2024 14:41
2901,1304,304.51,Wallet,Success,Timeout,2/4/2024 6:30
3245,1243,983.83,Card,Failed,Insufficient Balance,1/9/2024 7:27
3015,1684,2499.85,CARD,success,,2/13/2024 20:43
11586,1028,67.4,,Success,,2/15/2024 1:41
13094,1109,777.07,Card,Success,Timeout,1/14/2024 11:56
6220,1310,731.96,UPI,,Insufficient Balance,1/4/2024 15:51
8905,1495,1394.22,,Success,Invalid PIN,1/11/2024 2:44
2285,1016,0.28,Wallet,Success,,2/3/2024 2:54
13001,1933,417.91,Card,FAILED,Invalid PIN,2/4/2024 3:22
2624,1731,688.26,UPI,Success,,1/13/2024 0:19
12509,1207,232.91,CARD,Success,Timeout,2/22/2024 16:39
168,1683,3019.67,UPI,Failed,,1/19/2024 13:41
9942,1745,430.76,upi,Success,Bank Server Down,2/14/2024 4:14
8492,1502,535.36,,Success,Bank Server Down,2/6/2024 10:22
13136,1327,3026.04,CARD,Success,Timeout,1/10/2024 12:01
4313,1762,2727.82,Wallet,Success,Invalid PIN,1/30/2024 2:28
9330,1368,535.89,UPI,Success,Timeout,1/15/2024 18:17
617,1633,2659.64,,Success,,1/22/2024 16:11
9306,1881,2498.46,,Success,Bank Server Down,1/11/2024 20:56
10354,1677,786.69,,Success,Bank Server Down,1/1/2024 0:40
11946,1507,1385.76,UPI,success,Bank Server Down,1/12/2024 0:21
12133,1236,1785.89,,Success,,2/5/2024 2:59
4068,1378,3345.99,UPI,Success,,2/16/2024 3:33
3805,1112,1172,Wallet,Failed,Invalid PIN,2/8/2024 12:23
4893,1700,1023.71,UPI,Success,Insufficient Balance,1/2/2024 15:12
11801,1059,532.08,NetBanking,Failed,Bank Server Down,1/26/2024 7:30
11818,1056,1132.04,Card,Failed,,1/22/2024 0:52
9921,1056,2832.62,Card,Success,Timeout,2/21/2024 9:30
953,1357,3374.96,NetBanking,FAILED,Insufficient Balance,2/4/2024 13:54
5829,1524,1743.65,upi,Failed,Timeout,2/21/2024 6:55
13002,1605,1276.28,upi,Failed,Insufficient Balance,2/20/2024 1:46
8199,1199,654.04,UPI,Success,Insufficient Balance,1/31/2024 3:58
5974,1482,501.49,,Failed,,1/25/2024 10:00
1581,1621,441.16,UPI,Success,Timeout,1/16/2024 7:21
13205,1804,689.15,,Success,Bank Server Down,1/23/2024 14:52
8171,1363,1219.15,upi,Success,,2/6/2024 7:53
8130,1071,559.42,Card,,,2/3/2024 15:36
2872,1493,1176.56,,Success,,2/2/2024 1:02
3875,1312,2147.32,Card,Success,Insufficient Balance,2/26/2024 22:46
9772,1559,9.78,,Success,Invalid PIN,1/25/2024 11:40
4931,1064,247.3,Wallet,Failed,Invalid PIN,2/6/2024 17:36
14515,1500,739.78,Card,Success,Bank Server Down,2/27/2024 5:44
11361,1444,4442.54,UPI,,,2/16/2024 4:34
14150,1164,807.45,upi,Success,,2/12/2024 3:23
145,1391,1220.37,upi,Success,Timeout,1/3/2024 22:06
8208,1923,808.32,upi,Success,Timeout,1/30/2024 14:06
12184,1906,3500.38,Card,FAILED,Bank Server Down,2/16/2024 2:35
14802,1426,953.58,upi,Failed,,1/31/2024 6:19
11317,1091,3005.84,Wallet,Success,Bank Server Down,2/23/2024 16:09
13015,1470,1479.16,NetBanking,Success,Invalid PIN,2/25/2024 20:33
7937,1170,1158.66,,Failed,,2/24/2024 15:40
6651,1399,1161.41,CARD,Success,Timeout,2/23/2024 10:51
5222,1557,328.36,,Failed,,1/26/2024 8:09
3646,1561,1840.72,CARD,Success,Invalid PIN,1/16/2024 21:07
11390,1566,1609.85,Card,Success,Insufficient Balance,1/14/2024 20:06
13483,1731,365.9,upi,Success,,2/5/2024 2:00
9028,1920,702.22,,Success,,1/2/2024 22:31
6903,1419,177.92,Wallet,Success,,2/16/2024 6:38
560,1189,75.6,,Success,Invalid PIN,2/13/2024 4:44
6061,1247,2307.37,Card,Success,Invalid PIN,1/6/2024 22:30
7364,1470,13.43,,Success,Invalid PIN,1/3/2024 19:06
1632,1160,640.65,NetBanking,success,,1/23/2024 15:48
753,1919,71.04,Card,Success,Timeout,2/23/2024 14:07
14877,1656,3094.03,UPI,Success,,1/5/2024 0:41
7675,1068,1668.4,UPI,Success,Bank Server Down,1/28/2024 2:07
12761,1582,1056.55,upi,Success,,1/7/2024 22:13
3382,1627,-159.02,UPI,Failed,,2/7/2024 19:09
12320,1347,71.53,upi,Success,,1/9/2024 9:57
5422,1330,839.62,UPI,Success,,1/26/2024 19:39
3924,1532,84.52,UPI,Success,,1/21/2024 5:24
672,1836,4917.26,UPI,Success,Insufficient Balance,1/27/2024 4:57
2990,1458,800.31,UPI,Success,,1/24/2024 16:04
4755,1378,23.6,Wallet,Success,Timeout,2/4/2024 12:42
13815,1909,1959.85,NetBanking,Success,Timeout,1/19/2024 7:24
10242,1559,110.86,Wallet,Success,Invalid PIN,1/27/2024 19:23
10090,1852,3708.59,upi,Success,Timeout,2/24/2024 9:27
12027,1170,301.01,CARD,Success,Invalid PIN,1/21/2024 5:57
1884,1186,429.16,,Failed,,2/17/2024 1:44
2429,1959,1686.77,,Success,,1/3/2024 7:05
1530,1659,705.91,UPI,Success,Timeout,1/23/2024 15:58
12309,1007,829.07,upi,Success,Insufficient Balance,1/30/2024 11:50
3718,1376,1980.9,CARD,Success,Timeout,2/27/2024 16:40
6176,1206,262.05,Card,Success,Insufficient Balance,1/3/2024 17:28
12106,1843,310.32,upi,Success,,2/19/2024 20:59
4916,1285,1025.43,NetBanking,Success,Bank Server Down,1/3/2024 15:32
10625,1555,417.09,Card,Success,Invalid PIN,1/11/2024 4:48
10190,1860,785.54,Wallet,Success,,1/11/2024 16:35
7574,1158,571.73,CARD,Success,,1/1/2024 2:05
11139,1177,446.5,UPI,success,Invalid PIN,1/30/2024 21:14
13830,1214,685.15,Wallet,Failed,Invalid PIN,2/19/2024 20:16
5981,1834,2874.3,upi,Failed,Bank Server Down,2/3/2024 4:13
10825,1826,2946,UPI,Failed,Insufficient Balance,1/24/2024 20:37
12769,1705,3238.63,,Success,,1/28/2024 19:10
14690,1105,556.65,Card,Success,,2/7/2024 16:45
6656,1458,2487.14,Card,Success,Timeout,2/13/2024 13:11
3460,1392,680.11,,Success,,2/2/2024 0:09
10096,1935,1217.21,upi,Failed,Timeout,2/27/2024 12:21
4794,1760,2940.33,Card,Success,,1/5/2024 12:04
11136,1481,829.26,Card,Success,,2/11/2024 10:15
5217,1564,831.38,Wallet,Success,Insufficient Balance,2/15/2024 9:11
13968,1082,250.29,Card,,Invalid PIN,1/16/2024 12:14
6012,1247,892.74,Card,Success,Invalid PIN,1/26/2024 0:47
2016,1812,347.74,NetBanking,Success,Timeout,2/15/2024 0:39
13921,1527,1146.26,UPI,Success,Timeout,1/22/2024 10:42
12394,1707,108.99,,Failed,,2/10/2024 6:10
7918,1970,527.25,NetBanking,Success,,2/3/2024 20:23
1499,1864,4092.04,Card,success,Timeout,1/24/2024 9:30
10524,1102,1613.31,Wallet,Success,Insufficient Balance,1/20/2024 23:51
2986,1643,824.06,upi,Success,Bank Server Down,2/12/2024 12:45
39,1560,229.97,upi,,,1/4/2024 15:42
3532,1319,298.77,Card,Success,Insufficient Balance,1/12/2024 13:48
13478,1280,25.27,Card,Success,Timeout,1/13/2024 4:52
984,1908,3436.21,,Success,Invalid PIN,1/11/2024 20:36
10431,1496,48.16,,Success,Invalid PIN,1/3/2024 20:18
352,1987,1415.91,,FAILED,Timeout,2/10/2024 0:49
8479,1721,850.23,Card,,Invalid PIN,1/31/2024 15:23
3377,1421,894.96,Wallet,Success,Invalid PIN,2/8/2024 20:25
945,1470,1517.67,UPI,Success,Timeout,1/28/2024 22:35
12224,1634,2016.41,Wallet,Success,Bank Server Down,1/25/2024 3:37
3746,1037,124.45,upi,FAILED,Bank Server Down,2/3/2024 21:12
7840,1742,513.84,UPI,Success,Insufficient Balance,1/15/2024 1:30
5281,1518,903.41,CARD,Success,Timeout,2/26/2024 7:23
5961,1294,1681.39,CARD,Success,Bank Server Down,1/4/2024 8:28
4135,1574,1226.27,NetBanking,Success,Insufficient Balance,2/18/2024 6:03
6272,1596,136.11,Card,Success,Invalid PIN,1/28/2024 23:05
11092,1770,2373.51,Card,Success,,2/25/2024 11:02
11087,1627,307.47,NetBanking,Failed,Insufficient Balance,1/22/2024 20:37
2136,1936,3153.2,Wallet,Success,Timeout,2/1/2024 8:46
12814,1508,106.98,,Success,Insufficient Balance,1/15/2024 3:40
13786,1256,425.66,CARD,Success,Insufficient Balance,1/2/2024 5:51
6453,1883,504.57,,Failed,Insufficient Balance,1/31/2024 17:05
12793,1448,3952.58,Wallet,Success,,1/19/2024 19:17
5818,1888,2303.83,UPI,Failed,,2/16/2024 18:50
1573,1725,1893.33,UPI,Success,Invalid PIN,2/23/2024 7:30
2650,1185,1200.24,Wallet,Failed,Invalid PIN,2/23/2024 12:49
2067,1439,644.24,Card,Success,Timeout,1/20/2024 6:44
9810,1546,139.22,NetBanking,Success,Invalid PIN,1/29/2024 14:56
10655,1722,787.59,Card,Success,Bank Server Down,1/17/2024 20:48
7502,1570,272.67,Card,Failed,,2/21/2024 4:17
14021,1081,218.62,Wallet,Failed,Invalid PIN,2/7/2024 5:25
7922,1558,2444.15,Card,Success,Invalid PIN,1/30/2024 6:04
2350,1458,338.99,Wallet,Success,Bank Server Down,2/3/2024 18:35
13708,1923,1281.48,UPI,Success,Invalid PIN,1/19/2024 14:52
14206,1966,62.17,NetBanking,Failed,,2/28/2024 8:12
10054,1782,2113.28,NetBanking,Success,,2/21/2024 10:24
7013,1187,746.72,Card,Failed,Bank Server Down,2/12/2024 1:02
1360,1653,1508.06,Wallet,Success,,1/29/2024 3:47
2507,1972,239.42,Card,Success,Insufficient Balance,1/14/2024 13:44
7562,1857,806.61,,success,Timeout,1/30/2024 12:35
3545,1328,1788.79,upi,FAILED,Invalid PIN,2/10/2024 11:22
4729,1086,1735.03,Card,Failed,Insufficient Balance,1/12/2024 15:11
12182,1239,1375.28,CARD,Failed,Invalid PIN,2/27/2024 15:43
12874,1750,4598.78,CARD,Failed,,2/7/2024 4:10
160,1032,955.39,,Success,,1/9/2024 12:39
21,1661,1863.37,CARD,Failed,Timeout,2/28/2024 5:27
3442,1763,4704.35,CARD,Success,Bank Server Down,2/21/2024 14:36
9313,1762,164.54,NetBanking,Success,Timeout,1/23/2024 8:46
199,1563,380.93,NetBanking,Failed,,1/4/2024 5:31
2929,1011,36.7,NetBanking,Failed,,2/1/2024 19:42
4705,1665,1202.74,upi,,Insufficient Balance,1/2/2024 1:23
4824,1516,1652.05,Wallet,Success,Insufficient Balance,2/16/2024 3:33
11965,1099,1275.11,NetBanking,Failed,Insufficient Balance,2/24/2024 10:21
2637,1116,835.58,NetBanking,Success,Timeout,2/14/2024 14:24
5795,1863,734.08,,Failed,Invalid PIN,1/15/2024 4:17
11394,1025,146,,FAILED,Timeout,1/19/2024 22:28
8042,1847,1841.55,Card,Success,,1/5/2024 9:19
6376,1024,30.78,Wallet,Success,Invalid PIN,1/29/2024 1:54
1145,1662,1820.77,Card,Success,,2/1/2024 5:06
10388,1485,2369.78,CARD,Success,Insufficient Balance,1/15/2024 18:19
4526,1601,3085.31,,Success,Invalid PIN,1/2/2024 21:10
5785,1108,582.67,UPI,Success,Invalid PIN,1/21/2024 6:12
13423,1798,3418.9,upi,Success,Timeout,1/2/2024 16:12
11635,1832,2294.71,CARD,Success,Invalid PIN,2/25/2024 23:57
7293,1281,2113.49,upi,Failed,Bank Server Down,2/26/2024 9:21
9631,1153,753.93,Wallet,Success,Invalid PIN,2/14/2024 4:07
8735,1351,700.82,Card,,Bank Server Down,1/15/2024 9:43
511,1638,29.88,Card,Failed,Bank Server Down,1/20/2024 22:18
102,1161,0,UPI,success,Bank Server Down,1/21/2024 15:04
1099,1805,489.78,UPI,Failed,Bank Server Down,2/11/2024 2:12
7092,1272,1155.94,Wallet,,,1/8/2024 5:34
1477,1668,1601.16,Card,Success,Invalid PIN,1/12/2024 17:49
2296,1413,2776.79,Wallet,Failed,,1/20/2024 18:48
6565,1128,420.33,NetBanking,Success,Timeout,1/9/2024 2:18
4636,1194,929.84,Wallet,Success,,2/20/2024 23:24
5819,1992,2530.02,CARD,Success,Invalid PIN,2/26/2024 13:12
14504,1784,2799.52,NetBanking,Failed,Timeout,2/13/2024 22:04
9590,1694,6808.54,NetBanking,Success,Invalid PIN,2/20/2024 14:49
13775,1482,200.03,upi,Success,,2/6/2024 5:54
5431,1271,48.88,upi,Success,Insufficient Balance,1/7/2024 8:00
1558,1132,1471.83,Card,Success,Invalid PIN,1/26/2024 10:38
9123,1501,103.49,CARD,Success,Insufficient Balance,2/5/2024 6:56
13663,1291,605.67,upi,Success,Bank Server Down,1/30/2024 21:02
14282,1847,1615.74,upi,Success,Insufficient Balance,2/27/2024 8:19
3566,1651,388.5,Card,Success,,2/22/2024 9:33
9941,1543,2555.45,upi,Success,,2/29/2024 3:30
9798,1528,559.34,NetBanking,Success,Invalid PIN,1/28/2024 7:56
13781,1433,3853.87,Card,Success,Bank Server Down,2/11/2024 5:27
2550,1250,806.1,Card,Success,Timeout,2/9/2024 11:46
11667,1247,266.85,Wallet,Success,Timeout,2/25/2024 7:50
8739,1657,2171.22,UPI,Success,,2/2/2024 15:21
11095,1330,3729.18,NetBanking,Success,Timeout,2/14/2024 1:49
9059,1725,335.96,Card,Success,Invalid PIN,1/3/2024 21:45
4909,1975,1144.61,Wallet,success,Insufficient Balance,2/10/2024 13:02
270,1496,1633.74,NetBanking,Success,Bank Server Down,2/2/2024 6:47
4080,1507,4330.51,Wallet,success,Bank Server Down,2/6/2024 3:05
7861,1953,508.04,Wallet,Success,Timeout,2/19/2024 8:50
13182,1505,2144.07,Wallet,Failed,,1/1/2024 3:22
9789,1580,591.01,,Failed,,1/1/2024 22:30
8631,1517,2388.8,CARD,Failed,Timeout,1/2/2024 19:19
3644,1435,1730.28,upi,Success,Bank Server Down,2/4/2024 14:52
6390,1946,420.3,,Failed,,2/4/2024 20:07
5652,1862,1706.84,,Success,,2/15/2024 11:29
10924,1675,1823.38,Wallet,success,Bank Server Down,1/6/2024 11:00
5781,1560,1355.15,upi,Failed,Insufficient Balance,2/10/2024 11:31
9466,1828,235.35,UPI,Success,Bank Server Down,1/9/2024 18:49
9039,1283,786.97,upi,Success,,2/14/2024 9:20
8641,1147,4513.09,,Success,Invalid PIN,1/28/2024 14:13
1446,1690,3352.41,Card,Success,Invalid PIN,1/26/2024 8:34
3126,1780,1608.91,CARD,Success,Bank Server Down,1/17/2024 3:43
3488,1172,383.22,CARD,FAILED,,1/25/2024 22:14
6429,1081,1538.52,CARD,FAILED,Insufficient Balance,2/8/2024 1:46
12634,1702,727.56,upi,,,1/25/2024 6:02
12956,1424,511.25,upi,,Insufficient Balance,1/5/2024 1:20
4355,1254,366.48,Card,Success,Bank Server Down,1/26/2024 14:30
4171,1210,4106.3,upi,FAILED,Insufficient Balance,2/24/2024 2:48
10094,1218,1431.45,Card,Failed,Invalid PIN,1/17/2024 11:41
8664,1537,781.63,NetBanking,Success,,1/7/2024 19:37
11370,1977,4547.59,Wallet,Success,,1/10/2024 18:47
2386,1302,904.32,Card,Failed,,1/13/2024 19:13
13623,1939,2096.22,UPI,Success,,2/23/2024 3:24
12993,1599,1561.42,,Success,,1/9/2024 20:59
2887,1454,1116.08,upi,Success,,1/14/2024 6:04
1502,1908,318.85,upi,Success,Invalid PIN,1/18/2024 15:24
3983,1027,3335.73,,Failed,Timeout,2/6/2024 18:09
27,1805,623.76,CARD,Success,,2/26/2024 10:58
8917,1908,722.98,Wallet,Success,Invalid PIN,1/13/2024 19:28
8205,1918,504.28,CARD,Success,Bank Server Down,2/11/2024 18:57
11822,1604,1585.64,UPI,Success,,1/29/2024 15:12
4620,1106,4630.61,CARD,Success,Bank Server Down,2/26/2024 16:08
4383,1034,350.41,UPI,Success,Invalid PIN,2/11/2024 2:06
14266,1843,692.75,NetBanking,Failed,Invalid PIN,1/31/2024 21:40
12506,1019,2940.27,CARD,Failed,,1/22/2024 22:51
10675,1309,924.33,CARD,Success,,1/18/2024 4:12
2380,1381,3693.32,Card,Failed,Invalid PIN,1/30/2024 12:24
5085,1324,852.04,,Success,Bank Server Down,2/6/2024 4:40
983,1924,12.35,CARD,Success,,1/10/2024 8:02
8454,1116,5471.62,,Success,Timeout,2/1/2024 2:06
4854,1703,1249.34,Card,Success,Timeout,2/10/2024 23:20
7456,1207,1579.17,UPI,Success,,1/2/2024 12:01
1725,1228,561.23,Card,Success,Invalid PIN,2/20/2024 15:06
4722,1121,1141.73,Wallet,Success,,1/12/2024 13:16
8026,1868,4181.04,NetBanking,success,Timeout,1/21/2024 20:12
52,1562,297.03,upi,Success,,2/13/2024 7:53
10162,1521,744.01,upi,Success,,1/20/2024 20:23
12854,1078,1856.58,UPI,Success,Bank Server Down,1/12/2024 4:34
75,1339,1099.07,upi,Success,Timeout,2/13/2024 9:51
10738,1729,43.74,,Success,Timeout,2/11/2024 17:50
14208,1559,4673.27,upi,Success,,1/7/2024 2:57
9122,1049,1317.99,,Success,,1/6/2024 19:08
10815,1821,340.93,,Success,,2/17/2024 12:37
11881,1287,755.53,Wallet,Failed,Timeout,2/28/2024 22:28
5164,1235,5319.74,,FAILED,,1/25/2024 18:15
3207,1160,2115.38,Wallet,Success,Bank Server Down,1/20/2024 0:30
11349,1429,1088.86,NetBanking,,Bank Server Down,1/23/2024 11:21
13880,1134,1855.78,Wallet,,,2/22/2024 23:10
9624,1246,1940.11,Card,Failed,,1/23/2024 23:22
14848,1689,317.12,upi,Success,Insufficient Balance,2/24/2024 16:33
2264,1671,2721.21,,Success,Timeout,2/12/2024 13:05
11034,1987,677.08,Wallet,Failed,Insufficient Balance,2/23/2024 23:59
14084,1481,67.16,NetBanking,Success,,2/17/2024 18:34
14017,1684,2185.81,NetBanking,,Invalid PIN,1/16/2024 13:11
3163,1844,1109.41,CARD,Success,,1/10/2024 3:41
2796,1150,929.2,upi,Failed,Bank Server Down,1/18/2024 12:30
737,1195,3280.2,,Failed,Bank Server Down,1/14/2024 16:18
10613,1502,213.72,CARD,Failed,Bank Server Down,1/18/2024 16:54
9307,1362,602.91,Card,Failed,Invalid PIN,1/30/2024 15:26
10652,1528,689.53,upi,success,Invalid PIN,2/12/2024 11:22
11557,1033,3066.6,upi,Success,Invalid PIN,2/24/2024 21:01
4194,1189,946.28,UPI,Success,Invalid PIN,1/29/2024 15:34
9017,1521,244.01,UPI,Success,Invalid PIN,1/8/2024 7:17
1401,1945,1833.66,NetBanking,Success,,1/23/2024 16:42
3277,1767,3900.29,NetBanking,FAILED,,1/6/2024 5:51
7877,1383,953.47,UPI,Success,Insufficient Balance,2/7/2024 23:29
7827,1033,1564.96,upi,Success,Insufficient Balance,2/18/2024 18:27
13919,1221,1181.85,UPI,Success,Bank Server Down,1/4/2024 15:37
1427,1164,4000.27,upi,Failed,Insufficient Balance,1/7/2024 20:07
806,1098,54.35,Card,Success,,2/1/2024 23:05
12735,1195,668.47,upi,Success,Invalid PIN,2/27/2024 10:11
5023,1725,2091.85,Wallet,Success,Invalid PIN,1/18/2024 22:19
6939,1939,103.47,Wallet,Failed,Bank Server Down,2/26/2024 20:25
9205,1389,2119.63,upi,Success,,2/26/2024 0:29
10023,1089,257.51,CARD,success,Bank Server Down,1/28/2024 4:21
846,1169,1002.92,Card,Success,,1/14/2024 1:28
4584,1083,861.12,NetBanking,Success,,2/24/2024 1:08
9485,1608,1480.44,,Success,Insufficient Balance,2/28/2024 10:51
8772,1111,726.88,UPI,Success,Insufficient Balance,2/6/2024 20:15
281,1951,2161.49,Card,success,,1/10/2024 4:55
8482,1097,1563.81,UPI,Success,Bank Server Down,2/18/2024 23:49
4097,1467,325.88,Wallet,Success,Invalid PIN,1/15/2024 1:43
6452,1571,1104.4,NetBanking,Success,Invalid PIN,2/8/2024 2:41
4881,1736,2115.43,upi,Success,,2/10/2024 11:48
13193,1616,498.58,upi,Success,Bank Server Down,2/8/2024 18:54
7792,1380,1243.03,Wallet,Failed,Timeout,1/4/2024 8:52
14906,1055,481.03,upi,,Insufficient Balance,1/15/2024 0:31
6512,1857,206.43,Card,Success,Timeout,1/1/2024 18:37
11271,1573,408.75,CARD,Success,Invalid PIN,1/22/2024 17:33
10636,1073,-1598.29,CARD,FAILED,Timeout,1/9/2024 14:25
3856,1348,381.11,Wallet,Success,Insufficient Balance,2/1/2024 11:13
14265,1560,1677.23,Wallet,Success,Invalid PIN,2/19/2024 21:09
14998,1076,473.86,upi,Failed,,2/17/2024 2:52
14485,1947,693.35,CARD,Success,,2/18/2024 14:59
6889,1918,457.83,upi,Failed,,2/10/2024 17:53
13137,1956,2054.51,CARD,Failed,,1/28/2024 18:26
13307,1019,602.41,,,Timeout,1/28/2024 15:11
4698,1375,2997.21,Wallet,Failed,Invalid PIN,1/10/2024 20:07
9904,1374,2877.04,NetBanking,Success,Timeout,2/11/2024 1:38
2145,1046,7790.96,CARD,Success,,2/15/2024 17:41
9256,1438,705.1,UPI,Success,,1/20/2024 10:53
11809,1756,218.06,Wallet,Success,,1/24/2024 22:40
8120,1510,421.08,NetBanking,Success,,1/5/2024 15:20
10488,1779,5099.81,UPI,Success,Invalid PIN,1/12/2024 8:31
12626,1044,1455.98,upi,success,,2/2/2024 13:41
4330,1319,2352.26,UPI,success,Invalid PIN,2/17/2024 5:02
5591,1402,849.46,Card,Success,,2/24/2024 20:42
8901,1094,470.44,Wallet,FAILED,Timeout,2/14/2024 6:54
14036,1110,5503.16,UPI,success,Invalid PIN,1/5/2024 23:27
284,1112,6018.21,upi,Failed,,1/11/2024 9:19
6373,1793,601.49,upi,Success,Timeout,2/16/2024 1:15
8390,1420,1417.23,,Success,,2/4/2024 22:51
11561,1631,2363.38,NetBanking,Failed,Invalid PIN,2/14/2024 13:59
1263,1393,566.16,Wallet,Failed,Timeout,1/5/2024 0:41
4246,1805,2005.2,UPI,Success,Invalid PIN,2/20/2024 0:21
9847,1011,316.49,upi,success,,2/28/2024 0:35
12236,1458,479.55,NetBanking,,Invalid PIN,2/9/2024 21:26
4767,1941,1289.42,NetBanking,Success,Timeout,1/23/2024 0:31
11342,1252,2003.88,Card,Failed,Timeout,1/15/2024 1:20
5111,1971,1104.38,Wallet,Success,Bank Server Down,1/11/2024 22:49
5878,1096,1367.88,CARD,Success,Insufficient Balance,2/3/2024 14:16
4677,1394,750.27,CARD,Success,,1/23/2024 7:52
5154,1870,1472.67,Wallet,Success,Bank Server Down,1/19/2024 2:44
3763,1697,533.61,Wallet,Success,Bank Server Down,1/6/2024 3:22
8461,1949,4995.64,,Success,Invalid PIN,2/7/2024 5:14
5070,1240,175.99,UPI,Failed,Invalid PIN,1/16/2024 10:24
9688,1810,264.74,NetBanking,Success,,1/17/2024 13:36
14016,1537,450.02,NetBanking,Failed,Bank Server Down,1/25/2024 17:14
